-Me 2
obw 8
obt 22
obu 9
obr 3
obs 175
:Vi 1
Cut 26
Cus 6
Cur 27
?RO 20
URE 75
Cud 3
Cuc 7
SLE 81
Cun 3
Cum 4
Cul 2
 X. 5
wan 390
wam 2
wal 428
wak 230
wai 236
wag 137
waf 12
wad 9
wac 4
wab 3
 Eq 3
way 1795
wax 52
waw 1
wav 52
mt  14
wat 432
was 2617
war 1975
Od' 6
cke 395
?RE 4
 EM 130
xy  3
MPR 4
eSc 1
eSo 2
xy, 1
xy. 1
eSh 2
-ly 1
bs  123
Ods 1
ATO 156
UBA 9
XET 69
ckm 1
mth 6
mto 1
Odo 2
r:- 14
FAS 6
Tid 2
 EG 20
bs! 2
 n  1
 n' 1
ckh 4
eeb 34
NSD 2
Tie 6
SOU 5
b W 2
o:A 2
o:L 1
o:M 1
o:W 3
o:S 1
LF, 1
o:Y 1
 ni 1078
o:' 4
, 2 1
o:  421
 na 1687
o:- 8
 ne 3334
 nd 1
 ny 14
fow 18
 EU 9
 ns 1
 nu 285
R;  1
ums 166
y'v 5
 EP 143
AUL 74
VSC 2
b E 2
D ' 39
RYN 6
dbi 3
sUn 1
b F 1
EON 440
EOM 13
b I 10
EXE 69
rk- 12
g ' 48
g   8
To  3525
?'- 1
fod 3
a'l 1
a'e 109
a'd 2
?'  61
b L 2
yve 11
umf 3
g:- 2
yva 1
a't 12
a's 100
GON 156
'Ni 1
?'L 1
g y 260
g z 3
g t 1709
g u 178
g v 50
g w 635
g p 231
ilm 10
g r 135
g s 657
g l 296
g m 613
g n 209
g o 1054
g h 804
g i 792
g j 20
g k 70
g d 284
g e 201
g f 489
g g 161
FID 58
g a 1013
g b 546
g c 266
OW' 3
gua 201
umn 28
EO' 3
g Y 12
gue 1083
gud 7
g T 132
g U 17
gui 378
g W 49
guo 4
gun 91
gum 87
gul 50
g L 62
gur 91
g N 8
g O 40
g H 109
g I 100
g J 27
gut 20
g D 33
g E 44
g F 42
g G 15
g A 109
g B 35
g C 46
htg 3
wDa 1
hte 765
htb 3
hta 2
hto 4
htn 41
htm 1
htl 94
hti 79
hth 29
IN, 17
p K 2
k?- 1
hts 543
PCO 20
ATU 156
IN  139
hty 167
ek. 18
ek- 2
ek, 47
ek' 9
MIC 10
b c 6
htI 1
ek  312
ek? 7
htU 1
htT 2
ek; 20
ek: 10
RE. 1
OW  170
b d 7
ht' 41
b g 3
ht! 93
ht  2945
ht. 406
ht- 53
ht, 703
Moy 2
HIP 18
D]  8
Ind 126
b h 25
ht? 82
jaz 1
ht; 205
ht: 199
'te 1
ekn 9
nBy 2
ekl 3
jax 63
eki 46
INT 20
INU 90
eke 17
jay 6
-'b 2
ARG 242
b?  16
INN 25
INO 147
OKE 139
INI 283
eky 2
IND 226
INE 517
ING 2228
eks 146
INA 613
INB 27
INC 831
 KA 225
-Ho 8
ksy 2
 KI 1731
 KN 2
GLE 27
W G 8
-ME 1
 iv 7
uzz 31
AKE 22
ca; 8
p c 46
 Ka 158
ib, 6
ib- 1
ib. 1
 Ke 139
ib  10
 Ki 312
 Kn 214
ksg 2
ib' 1
Rar 5
ib; 1
ca. 6
ca, 39
Moo 100
ca! 5
ca  34
ca' 6
Mon 135
uz, 3
-He 7
Mom 1
N]  12
uz  3
uz! 3
jad 30
AVY 19
s?- 7
ibi 48
cay 29
ibl 306
lHA 2
ibo 1
cas 621
car 1012
ibb 36
cap 441
caw 1
cav 69
cau 664
cat 464
cak 17
iby 9
cai 13
Aar 26
cao 1
can 2367
cam 499
cal 1254
cac 3
cab 42
ibr 3
Mod 8
cag 9
ibu 139
cae 5
cad 16
ERT 655
spy 32
ERV 14
f.' 3
hhe 4
ERR 59
ERS 216
ER] 12
spr 223
CAL 168
spu 124
chb 29
sph 38
spi 879
ERG 44
spl 155
MPH 12
ERB 45
spo 659
be? 37
spa 451
ERN 337
ERO 265
spe 2576
ERK 5
Wea 33
I]  10
Z   46
gh? 20
um' 7
Z ' 2
gh; 51
gh' 60
gh  1605
gh! 16
gh, 166
gh- 45
gh. 83
Pud 1
AVI 314
ghT 1
Z H 9
sp: 4
sp; 2
Z M 12
,sc 1
Z N 10
Z A 6
aon 1
Z B 4
Z E 2
Z G 13
,si 3
,sw 1
Z [ 4
sp, 8
aor 7
,sp 1
M,- 3
sp  19
Z S 2
Z T 18
Z W 14
sp' 7
ght 6486
ghw 11
TZ  179
Z a 33
ghy 1
ghe 84
ghf 2
ER' 11
ER  1126
gha 102
ghb 98
ksc 1
ghl 47
ghm 5
ghn 193
gho 70
mb. 26
ghi 56
no, 196
d ' 283
no. 65
Che 25
,Fi 1
no' 22
no  2654
soc 46
Jap 1
Cho 32
Jan 6
-ya 5
Chr 129
sob 46
Chu 8
no: 17
no; 61
h,' 11
Feb 1
P o 1
Jac 93
h,  2826
P S 8
5.  1
sby 55
P P 4
P W 5
usb 387
P T 4
P Y 2
sof 136
MIL 237
Fen 18
P A 5
P G 2
P F 1
P E 2
soh 1
P K 1
P I 5
P H 3
P O 96
P N 2
P M 2
eg. 11
nol 12
nom 78
non 721
noo 57
noi 154
Ch' 2
nod 42
!To 1
MIO 362
nog 3
noa 5
!Th 8
noc 240
gbe 3
P ' 2
noy 18
not 10832
nou 1616
nov 16
dMo 2
nop 17
nor 927
nos 102
h,Y 2
Few 6
h,W 2
h,T 6
h,S 1
Ovi 4
h,O 1
h,N 2
h,M 3
h,I 7
h,H 3
noT 1
h,F 1
h,E 1
h,B 1
h,A 8
Fes 1
rl, 39
lm: 7
rl. 13
MIA 136
?By 1
Aff 23
?Bu 3
rl! 7
rl  122
rl? 5
lm, 36
lm- 1
rl; 8
rl: 5
lm  111
lm! 5
?Be 1
Afr 7
lm' 12
nx; 1
CA] 1
l:U 1
aec 2
l:I 2
l:H 2
glu 15
l:M 1
Son 43
l:A 2
 i, 1
l:C 1
l:B 2
aed 3
Lom 1
lmy 5
rlo 66
tfl 1
rli 160
TEI 7
rle 240
rld 737
lms 37
rla 218
lmu 2
lmi 11
GOT 25
rly 361
lmn 1
lmo 200
rlu 4
l:  560
rlw 7
lme 50
rls 43
RDE 43
URN 76
S.  23
lfl 1
G a 2
m ? 1
ja  1
TEA 33
aen 4
MIE 15
zan 32
'er 865
zal 9
zam 1
'ev 2
lfo 21
m'd 330
zag 12
zab 8
m's 98
'ed 1
t-j 2
if; 1
zar 97
'en 185
'em 175
Eur 17
yie 192
IP, 3
RNW 61
yin 404
Sor 16
yis 6
OUR 33
za. 2
CA; 1
m'! 1
m'  3
mb! 9
-Ki 1
'e  1
RDA 9
pne 3
t?M 1
gOs 1
rsl 4
inp 1
.QU 39
ZEL 53
OGU 16
btf 31
OP  108
mb, 61
Of  1026
:Th 22
GOR 17
mb- 9
:Te 1
:Ta 1
I!  12
C   27
Put 78
:Tr 1
Phi 61
Pho 30
so' 5
Tau 8
Pha 11
t.' 40
Phe 20
d]  10
Phy 2
Phr 9
Fe, 1
wco 4
egn 31
mb' 6
Off 112
egm 1
d k 451
egl 79
d j 132
t.- 9
Oft 19
C o 1
so. 285
ega 178
C f 1
XI  23
C Y 8
CA  136
I!I 1
C R 2
C S 6
C T 6
Ide 5
C W 3
C H 3
C I 12
mro 9
C L 2
C N 4
C O 3
C A 4
mb? 8
mra 5
Hym 13
ce' 88
a'  140
foc 7
mb: 9
Wee 16
Wed 18
Wek 1
Wei 12
mb; 12
 OL 187
Wel 737
Wes 51
Wer 206
Wep 2
xis 3
r d 1502
ce! 279
if, 13
SHY 106
r f 2268
EGO 17
Y:  1
 OF 836
f,- 9
d y 2046
HST 84
r h 3541
ce- 54
 ps 3
 pr 6441
We  746
.RO 25
 pu 1615
azi 23
ffs 32
 py 6
POR 154
.RE 9
r l 1838
rsd 17
o?- 1
 pa 4071
Ain 1
 pe 2444
 pi 1043
 ph 166
 po 2420
 pl 2665
ffo 202
A.  1
uvi 1
POS 91
rTo 4
SU  1
rTh 11
.Re 7
SYR 202
r r 770
aza 62
GHA 189
sWi 4
sWh 5
RGR 4
EMA 108
ffi 482
sWo 1
s;A 10
sWa 1
EMO 189
oxc 24
sWe 1
d J 87
RGA 245
dwr 1
RGE 35
ds- 13
RGI 34
MIS 377
RGN 13
m:T 2
MIR 57
LDF 2
LDE 162
d V 49
eo: 2
 OR 258
ytu 1
LDO 45
d U 68
 OS 111
y!- 16
yto 4
m:G 1
ffa 101
m:B 1
yti 14
m:L 1
odp 7
yte 1
m:H 1
y!  648
yta 6
r A 520
LD  51
y!T 1
 Ol 110
LD, 2
y!M 3
-ni 204
y!O 1
m:' 5
m:  508
y!H 1
-no 33
-na 17
y!G 1
et] 1
y!A 1
-ne 18
y!B 3
 Oh 24
'-- 64
vul 51
vum 1
vra 2
 Of 1119
Tog 23
r H 410
MIT 147
 Od 3
s;M 1
t,S 2
ILD 164
COR 341
t,W 7
PEY 115
t,T 25
PET 238
r M 401
t,Y 1
hve 3
PER 351
 Oc 49
ILV 104
t,B 9
t,A 22
COB 6
t,G 1
t,F 1
t,E 4
t,D 2
wFr 1
PEE 124
t,I 6
t,H 1
t,O 3
PEA 6
t,M 2
t,L 3
t,s 1
RI  1
bt. 16
 EL 197
Nie 1
t,t 1
Sem 7
t,a 1
r R 222
ei' 1
r U 30
ybi 1
if! 1
a-L 2
eMu 1
r V 67
odu 26
 Ov 27
R o 5
OEn 1
 Ow 12
POK 1
EGE 29
x-w 1
 Ot 52
H U 3
eip 16
eis 80
eir 2340
eiu 13
eit 616
IL  62
eiv 484
IL. 1
! V 44
eiz 63
odv 2
OET 8
eia 17
CO  73
eic 4
t,  8543
t,' 35
eid 2
eig 717
eif 5
eii 1
Sig 125
eim 3
eil 29
t,- 94
ein 1071
, o 1796
, n 1738
, m 4128
, l 2048
l'n 76
, j 64
, i 3098
, h 3191
, g 1679
, f 2350
, e 498
, d 1211
, c 1358
, b 3411
, a 9745
l'e 17
 MU 15
AIN 75
, z 3
, y 1729
GNE 14
, w 5060
, v 213
, u 410
, t 8230
, s 4935
, r 526
, q 70
, p 979
, O 1024
 Me 707
, M 1022
, L 859
, K 181
 Ma 2132
, I 5697
, H 1226
, G 509
, F 709
, E 415
 Mo 850
, C 777
, B 1435
, A 4548
khe 4
 Mu 430
Sim 21
, Y 513
rwi 232
, W 2564
, V 98
, U 243
, T 4239
NST 201
 My 1748
, Q 71
, P 537
, - 7
l!' 12
NS, 20
l'- 1
, ' 682
, & 64
l'  8
l'! 1
,   2
l'? 2
ux  15
ux. 5
, 5 1
ceh 3
tli 67
! j 1
Umf 1
ccu 172
etn 15
fs' 1
rIs 1
ccr 1
rIn 1
ccl 1
cco 217
ff, 166
cci 59
cch 6
cce 224
cca 108
O!' 1
ps. 59
am, 543
ps, 131
am. 152
am! 37
am  2375
ps  572
ps! 11
ps' 9
am' 57
fs- 1
ps: 25
ps; 27
am; 72
am: 51
ps? 14
yWa 1
EPI 53
yWo 2
Tab 2
yWh 3
LYT 18
d-a 15
d-b 29
d-c 17
d-d 21
d-e 4
d-f 36
d-g 8
d-h 22
d-i 4
d-j 3
d-k 2
d-l 18
d-m 15
'Ye 4
d-o 3
d-p 13
REW 102
d-r 8
-ro 38
d-t 11
d-u 6
d-w 11
d-y 4
oel 1
ami 325
psk 3
psh 5
psi 8
amm 44
aml 251
amo 304
amn 191
ama 141
amb 508
ame 2816
pse 44
amy 19
psy 7
LY  157
LY, 6
amp 272
ams 126
amu 67
amt 14
pst 26
psu 1
nGU 1
EAR 304
psO 1
psA 1
d-- 101
EAT 116
ePo 1
s-w 3
s-v 2
Ye  26
psP 1
s-u 1
f   1
h.A 1
gbr 67
h.B 1
Heb 3
h.G 2
h.F 1
vip 10
h.H 4
h.K 2
h.L 1
h.O 1
s-r 2
h.P 1
h.S 2
h.T 2
Ine 2
Rai 15
Rav 12
 O? 1
 d, 1
Rat 43
LIP 49
Te  2
Ion 2
GH  106
s-j 2
tdi 1
nmu 5
tdo 1
s-i 2
x-- 1
tda 2
k r 28
eLe 1
ynt 3
nme 120
ldb 2
odb 3
nma 118
nmo 25
RK; 1
nmi 31
h.  1134
sra 3
I E 8
h.' 12
sre 3
Raz 4
sri 9
h.- 3
sro 3
Psa 2
RK' 3
Lod 10
I.' 1
,lo 1
Adv 37
ys  715
Adr 10
Ads 1
OLL 208
V:  1
OLM 50
Add 19
Ada 30
Ado 6
Adm 13
Adj 1
Adi 44
lob 23
loc 260
loa 184
lof 37
log 99
lod 105
8.  1
loi 60
lon 1120
loo 2209
lol 4
]An 1
lor 3471
los 952
lop 40
loq 21
lov 2882
low 2776
lot 331
lou 1141
loz 6
ys? 6
loy 163
 d' 12
pae 1
o B 82
fsa 12
Enl 3
rje 1
Coo 3
nIs 2
rjo 7
Eno 38
I I 41
]A  1
lo  58
lo! 18
lo' 22
Mud 1
lo. 21
hSo 1
lo, 104
lo- 1
Lou 7
Muf 1
e;A 16
lo: 10
as' 46
Gel 2
lo? 14
'gu 1
Est 6
Ess 1
Muc 38
f t 4853
-I  56
HEB 28
Enw 1
-I' 9
'ge 8
f v 131
'ga 90
Mul 3
Eso 2
'go 6
'gi 8
lgo 3
yon 195
Lan 78
[Kn 12
yok 47
]Yo 1
 NI 1
Lad 194
Lae 100
Laf 5
Lag 1
awt 7
Lac 8
i.' 2
Lay 56
Laz 1
Lat 15
Lau 59
you 21514
Law 8
Lap 2
yor 72
Lar 18
Las 26
He? 1
-In 1
AEn 24
-If 4
wl; 4
LIZ 116
He; 2
La, 1
,Ea 4
Bru 162
.Qu 1
,El 1
'Sc 1
Bro 110
f f 514
,Ev 5
,Ex 2
He  1251
Bre 72
Bra 45
mp' 11
k's 175
k't 13
mp  109
mp! 2
mp. 39
mp, 40
mp- 2
s;' 10
,He 13
myc 2
Jer 11
'Si 16
:Re 1
k'd 471
I'  59
Eli 6
mp? 5
mp: 6
He. 5
t r 897
wmy 1
uc, 1
'so 7
tHa 1
wma 5
wme 7
wl- 1
I'v 8
mpe 814
I's 4
mpc 2
mpa 540
mpo 304
mpl 533
mph 162
mpi 76
I'f 2
mpt 341
mpu 61
mpr 147
mps 46
wl! 3
x-h 1
I'm 22
I'l 1932
mpy 1
veF 1
rby 10
 5. 1
osm 2
 Cy 59
yr  1
ass 1617
x-g 1
GUE 62
e.A 1
f Y 117
GUI 239
asq 20
l b 2092
GUS 73
veN 1
s;- 4
:Sp 1
 r. 1
i.  14
veL 1
TSP 112
rbo 80
HUG 106
euv 1
ky, 14
t k 642
o V 32
puk 2
t-g 22
pud 29
rbl 32
,Hy 1
HUR 78
HUS 63
Hos 125
puf 16
 ru 746
di, 1
.PO 1
f C 229
W M 15
 ry 4
W N 14
 re 5860
x-t 1
ruo 1
veu 1
 ra 1584
psa 6
W H 25
 ro 1438
puc 1
 ri 1309
 rh 79
.PR 4
.Pl 5
.Po 1
rsC 1
W J 1
YTO 8
rRe 1
A,  199
ysu 4
.Pu 1
.Pr 2
g,I 2
REY 148
o Q 3
puz 6
sIt 1
g,A 3
y'- 1
g,D 1
GEL 131
RET 235
g,G 1
g,Y 3
xul 3
 Fr 1155
REN 245
sIf 1
REL 85
REM 68
y'? 2
io; 47
W C 9
g,T 5
sIn 3
sIm 1
g,W 3
LFE 6
o R 97
-la 53
-le 34
pup 35
g,b 1
-li 139
-lo 36
 s' 1
Ta' 2
asm 4
-lu 11
pus 39
W Y 3
y'd 247
LF  5
ph' 5
y'l 57
W T 19
OYE 89
sI  2
y's 498
y'r 36
W U 1
W V 2
EK. 1
!-- 147
W W 19
g,- 18
g,  1680
g,' 4
RRE 48
QUE 767
RE, 1
QUI 205
RE  15
W S 22
QUO 49
Ele 20
t.T 7
t.W 2
t.Q 2
t.S 1
t.R 6
CAS 402
IBA 58
CAP 142
t.Y 1
CAT 63
t.E 7
t.D 1
t.G 1
t.F 6
t.A 1
CAN 102
t.C 2
t.B 6
t.M 4
t.L 14
t.O 5
t.N 1
t.I 4
t.H 39
t.K 1
CAD 73
eg; 4
eg: 4
eg? 4
VAL 181
LOF 60
'Lo 18
CAI 102
io! 73
eg- 1
eg, 29
eg! 1
eg  109
egY 1
W ' 8
awb 6
t : 1
DY, 9
nFr 1
tAC 3
 5s 1
DY  301
of' 10
UDR 17
'Zo 17
tAw 1
tAs 3
egs 85
egr 120
egu 100
wle 126
egi 327
tAg 1
ego 68
t.  4061
tAb 1
UDE 244
OGE 136
tAn 4
UDI 548
egg 204
ege 323
OGB 58
r a 3255
Ima 7
r c 1822
r b 2051
r e 1123
l!i 1
r g 1313
ce  5648
r i 1860
ce. 1084
r k 390
ce, 1976
r m 3022
ffr 49
r o 2321
r n 1138
r q 128
r p 1685
r s 3527
ffl 112
r u 361
r t 6455
r w 2741
r v 340
r y 1179
uva 2
ffe 1179
GHO 11
ce; 459
ce: 352
 OP 143
Cli 75
 On 499
'na 1
r C 418
r B 375
l!H 1
l!I 1
r G 255
r F 249
r I 940
l!E 2
r K 198
ffT 1
 Ob 36
l!A 1
r O 234
l!C 1
r Q 65
r P 383
r S 420
if' 10
if  2182
r T 697
r W 272
AOP 1
r Y 95
if- 2
r [ 24
 Ou 574
 Or 735
 Os 17
 Op 103
l!S 1
ff? 17
rwa 189
cee 234
ced 456
ff; 37
rwe 19
cea 148
AO  1
rwh 19
cen 481
cem 53
cel 517
l!  365
sCo 1
cei 593
rwo 2
ff. 68
ceu 1
cet 46
ces 1344
cer 605
cep 209
ff' 41
lTh 4
lTo 3
cez 1
cey 1
ff  528
ift 474
ifu 92
 O, 1153
 Qu 166
ceA 8
ifs 3
ceO 1
 O' 58
ceM 1
Tas 5
ify 108
 O  1161
 O! 21
ceW 3
ife 1618
iff 286
K S 60
ceS 1
MBR 36
ifl 59
K T 133
ifo 7
ifi 155
ceY 1
kBu 1
Ena 1
Enc 9
End 13
Ene 24
Enf 9
Eng 535
as; 44
as: 31
Enj 6
K W 119
as? 17
w?  206
nc  1
as! 55
as  7558
Ent 2106
Env 15
ypt 66
as. 61
as- 14
as, 432
eOu 2
We, 6
phl 3
NIC 213
IER 35
pul 150
pum 5
pun 88
asp 116
pui 22
asu 486
ast 4366
gTh 1
pue 1
asy 126
pug 10
H's 2
pub 83
gTo 2
asc 164
asb 1
asa 80
st' 22
ase 1385
Tam 31
put 692
st  12666
asi 342
ash 484
aso 632
asn 1
pur 868
asl 65
diw 3
ofP 1
diq 1
asC 1
st, 1174
asE 1
st- 85
DIA 68
sy? 11
sCr 1
asO 1
h a 3036
asL 1
I:  24
h J 24
h I 476
h H 89
h O 53
h N 13
h M 86
h L 67
h C 146
h B 71
h A 176
h G 40
Cla 227
h E 28
h D 40
h [ 1
Imp 48
h Y 23
s': 3
nc, 1
nc. 1
h S 102
h R 45
h Q 5
h P 60
h W 77
h V 12
h U 12
h T 238
h k 103
h j 47
h i 1101
h h 1935
h o 1204
st! 104
h m 1736
h l 446
h c 612
h b 825
st. 542
h g 363
h f 707
h e 312
h d 609
h z 2
h y 1165
h s 1442
h r 309
h q 27
h p 521
h w 1054
h v 93
h u 333
h t 3614
:O  2
ncy 170
tfo 28
tfi 3
[Go 1
:O' 1
tfe 1
stM 3
ncr 67
K w 4
:O, 4
stI 1
nch 799
stU 1
stW 2
ncl 445
stQ 1
nco 250
tfu 121
nca 162
nce 6344
-At 1
I:A 1
stf 14
dth 25
dto 1
sta 3439
stb 1
stc 11
stl 346
stm 62
stn 10
sto 1382
h ' 54
sti 2110
buc 63
stt 2
stu 370
stw 10
stp 1
st: 217
str 2989
sts 311
dtr 1
st; 272
sty 632
o-c 1
stD 1
Goo 588
Gon 41
WBR 36
o-f 8
o-e 1
u.W 1
Goe 15
God 920
LOV 44
o-h 3
Goa 1
o-n 192
o-m 232
o-l 4
f.G 2
u.A 2
f.E 1
o-p 2
 ID 12
f.B 1
u.G 3
u.H 10
Got 59
Gow 14
k;B 3
u.L 1
u.O 2
lid 78
lie 1507
lif 1076
lig 793
Nin 11
lia 588
lib 178
lic 495
lil 25
lim 235
lin 1605
lio 291
lih 21
Nig 13
lik 2191
lit 886
liu 115
liv 1391
lip 311
liq 50
lir 1
lis 637
Nip 2
lix 18
liz 18
rhy 47
Go, 173
Go. 3
ph] 1
Thy 365
 ,  1
nct 165
x'd 68
IUS 2612
rhu 32
Thr 177
o-- 29
ncu 54
Tho 1253
kar 18
Thi 1540
kat 3
rha 68
The 6648
kax 1
rhe 50
x's 1
Tha 3671
n!' 8
stT 3
li  11
nci 338
li, 6
li. 4
 YO 373
u.  787
nck 1
u.' 8
f.- 1
li? 1
u.- 5
li: 2
li; 1
s,] 1
ZA, 3
s,Y 1
'ay 5
s,T 28
'av 3
s,W 17
s,P 1
adT 1
s,R 2
s,S 5
s,L 2
'an 5
s,N 3
'al 9
s,H 6
s,I 4
'ai 3
st] 1
'ag 2
s,E 2
s,F 2
s,G 1
'ac 3
s,A 20
s,B 5
s,C 1
ymp 49
ox? 4
ymu 1
ox: 5
ox; 7
s,t 2
s,w 1
s,s 1
ox, 31
ox- 3
ox. 8
ymb 22
s,h 3
ymi 3
ox  54
s,a 2
ymo 3
s,c 1
DIT 31
ste 3461
i-c 5
-We 3
-Wi 3
-Wh 17
'a! 1
'a  12
LK  219
ZAL 58
,Gi 7
,Go 2
ym; 2
i-f 1
ZAB 116
,Ge 1
ym! 1
s,- 134
oxi 1
,Gr 2
oxe 17
s,' 37
s,  11391
elg 2
,Gu 1
e-F 1
e-M 3
sth 48
woP 1
n!A 1
sm, 5
fy; 2
 Y- 1
e-e 356
e-d 44
Plu 38
e-f 45
e-a 33
e-c 48
e-b 84
wou 2562
wot 30
wow 2
e-n 12
e-i 3
e-h 54
e-k 8
wor 3807
wom 755
e-t 44
Ple 86
won 395
e-q 5
e-p 49
e-s 70
e-r 16
woe 182
wod 1
wof 29
dy! 49
Pli 2
Oh, 12
b!  12
Oh- 1
Obe 22
[ ] 6
n!O 3
y;- 4
r;' 9
YLO 87
elz 3
gmo 4
Obs 14
wo? 4
HER 261
e-  2
wo; 8
wo: 6
e-- 213
yph 2
wo- 9
wo, 27
dYo 2
 OC 171
wo' 4
wo! 5
wo  659
Wan 13
Wal 90
Wak 8
 t: 1
Wai 7
u.Q 2
Wag 1
Waf 1
c A 3
nox 1
u.R 1
S]  29
ka  1
Wax 1
 t' 13
Goi 5
Wat 59
Was 251
War 214
f.R 1
m V 17
TMy 1
o-d 158
gmy 2
o-j 3
Gof 1
 ty 122
 tw 1053
ypo 19
 tu 649
 tr 3836
 to 21134
x'  2
 ti 2190
 th 73580
 te 2792
Gob 8
 ta 2582
i,' 4
i,  32
o-r 1
i,- 2
hy! 2
lA  1
m U 2
bor 483
u.E 1
EIP 5
g.P 1
g.Q 1
EIU 35
RCY 39
g.T 1
hba 1
yHa 1
eWi 8
uy; 2
O.' 3
g.B 2
f.O 2
RCO 2
RCH 51
RCI 57
EIG 35
g.E 3
RCE 173
g.H 9
g.O 3
g.L 1
g.M 1
-je 5
Gov 7
-ja 2
vy: 7
f.K 1
gs; 60
gs: 52
vy? 3
gs? 29
FAU 6
gs! 35
gs  1008
vy  242
vy! 5
FAN 8
vy' 7
HEY 2
'fi 1
FAB 66
hby 3
f.H 3
sKI 2
gs, 223
vy, 40
gs. 113
lba 37
gsT 1
,de 1
gs] 26
r;I 1
gsA 3
gsB 1
gsF 1
gsI 2
gsH 1
gsO 1
Nio 4
r;T 3
-j' 1
gst 61
XI' 1
Nim 2
am- 4
h-k 3
g.  921
Hys 1
g.' 10
Nic 16
gsh 6
vyi 4
g.- 1
'Ex 2
XAN 10
M W 60
OAN 63
s;g 1
;bu 1
CCO 9
M U 4
sez 6
dfi 1
M R 5
oxl 2
ayH 2
ee? 109
PIL 10
DOL 206
ee; 166
ee: 199
DOM 137
PID 47
ee- 53
ee, 1148
ee. 457
:he 1
'Eg 1
ee' 43
PIS 219
ee! 140
ee  3590
:ho 1
... 1
l-u 2
mho 1
eeT 3
eeW 1
nDe 1
Tea 41
rPl 1
STI 211
M Y 17
M F 10
eey 1
eez 25
eet 1803
eew 1
eev 67
eep 1842
ees 280
eer 326
eem 589
eel 604
een 2215
eei 70
UCI 380
eek 611
UBL 12
eed 2271
UCH 371
eea 3
eec 512
'Do 10
D G 31
D F 43
D E 7
D D 19
D C 28
 QU 815
D A 133
kab 8
?Us 1
D N 102
D M 79
M A 30
D K 10
D J 9
D I 582
D H 91
D W 181
DOR 35
D U 3
D T 147
D S 85
D R 27
D Q 3
D P 318
D [ 30
oo? 28
D Y 47
!Co 1
id? 23
r.I 1
r.H 35
id: 49
AML 1161
D a 39
r.L 7
r.C 1
r.B 5
r.A 1
AMB 15
r.G 5
r.E 6
DOW 30
id. 121
id, 296
id- 11
AM] 4
M H 18
Enr 3
r.S 1
id' 50
r.Q 5
r.P 1
r.W 2
Thu 239
id  2766
r.T 1
aym 20
rui 181
run 494
AM, 23
rul 313
rum 660
rub 58
ruc 260
idT 1
r.  2951
ruf 28
rug 43
rud 177
rue 1005
idN 1
ayn 5
Ens 4
kam 5
rur 3
rus 582
rup 158
my- 3
yri 30
rut 554
ul? 13
r j 150
rhi 1
kDo 1
kDi 1
D   2
idw 18
nlo 29
idu 27
idr 1
ids 352
bgo 3
idn 46
ido 178
idl 116
idh 2
idi 205
idf 1
idg 80
idd 141
ide 2171
OP' 1
ida 79
esW 4
ayf 8
rho 17
Ell 1
Elb 9
aya 2
Go: 1
Equ 3
s;H 1
Ely 14
Els 48
ayb 3
Elv 1
Elt 3
p,W 1
m : 1
ut  8928
p,T 2
ut' 12
[Pi 1
Edg 11
ut. 138
ut, 868
[Po 3
rwr 2
p,B 1
p,A 3
ut: 47
ayy 1
ut? 24
Z:  3
aqu 35
utC 1
pwr 17
ul, 239
M a 23
-ke 13
p,' 1
Zea 1
utW 2
utT 1
p,  599
pwo 1
p,- 3
ayw 16
pwi 6
utb 22
utc 82
uta 93
oWi 2
utg 3
utd 3
ute 503
oWe 1
r.R 3
uth 1047
uti 309
utn 2
uto 50
utl 97
utm 22
utr 59
uts 194
utp 7
utv 2
utw 65
utt 255
utu 211
en] 1
uty 378
obn 1
Ich 1
Ico 1
:Mo 2
:   7
Ica 4
:Ma 2
YNA 45
: ' 312
REG 102
oof 182
Ben 93
AUD 565
nab 94
nac 80
naf 2
Bel 132
nad 15
nae 1
nak 75
nai 57
nan 315
nal 257
nam 812
nar 183
nas 24
nap 46
nav 289
naw 28
nat 1295
nau 44
nay 126
: i 551
: h 599
: k 27
oon 515
: m 225
: l 211
: o 157
: n 223
: a 872
ooi 27
: c 152
: b 689
: e 55
: d 132
: g 132
: f 282
: y 343
DOG 58
ook 1881
eHa 4
: q 4
eHo 1
: s 476
: r 35
: u 30
: t 1280
: w 659
: v 11
: I 1795
: H 364
na  91
na! 17
dvi 145
: L 170
: O 265
: N 159
dve 109
: C 110
: B 450
dva 166
: D 66
: G 138
: F 197
: Y 218
n Y 91
: [ 2
: Z 1
eHA 2
na: 16
na; 21
: S 374
: R 57
: U 48
: T 1017
: W 424
ulO 1
Giv 414
u,Y 2
Gis 3
oos 241
 AJ 65
f,S 1
AUV 13
f,T 4
f,W 2
lkA 1
f,I 2
Gif 2
u,I 1
u,O 1
f,O 1
f,N 1
f,A 4
Gin 1
lkT 1
u,A 2
u,F 1
u,G 2
Nom 1
Non 61
Beq 5
Noi 8
lki 66
Nod 2
lke 45
Noa 2
Nob 46
ulG 1
'aw 2
bum 6
;A  5
u,m 2
Not 591
Nou 4
Nov 1
Now 791
Dai 1
lks 72
Nor 533
esb 24
ay- 35
OY  14
PH  157
 .. 1
.KI 66
p!' 1
OSA 297
uly 205
ZA  23
esn 4
THW 5
'n: 1
'ap 2
;As 3
hi  4
lk, 105
lk- 9
l-g 9
;At 5
AN  483
lk' 61
Spr 18
No' 1
No  425
No! 6
lk  368
lk! 6
Sph 1
Spi 26
